PUMP HOUSE MET STATION (,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,
#Request Parameters:,,,,,,,,,,,,,,,,,,,,,,,,,
# Dataset 1,,,# Dataset 2,,,# Dataset 3,,,# Dataset 4,,,# Dataset 5,,,# Dataset 6,,,# Dataset 7,,,# Dataset 8,,,# Dataset 9,
#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,,,#    qaqc: qaqc,
#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,,,#    average_interval: hourly,
#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,,,#    average_type: AVG,
#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,,,#    startdate: 2017-10-1,
#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,,,#    enddate: 2018-10-1,
#    datatype: abs_barometric_pressure,,,#    datatype: Pluv2_accu_rt_nrt,,,#    datatype: windspeed,,,#    datatype: airtemperature,,,#    datatype: humidity,,,#    datatype: solar_radiation_in_CNR1,,,#    datatype: solar_radiation_out_CNR1,,,#    datatype: infrared_radiation_in_CNR1_corr,,,#    datatype: infrared_radiation_out_CNR1_corr,
#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,,,#    borehole: ER_CSMWS,
#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,,,#    depth: 0.00 ,
Dataset 1 abs_barometric_pressure ER_CSMWS,,,Dataset 2 Pluv2_accu_rt_nrt ER_CSMWS,,,Dataset 3 windspeed ER_CSMWS,,,Dataset 1 airtemperature ER_CSMWS,,,,,,Dataset 1 solar_radiation_in_CNR1 ER_CSMWS,,,Dataset 2 solar_radiation_out_CNR1 ER_CSMWS,,,Dataset 3 infrared_radiation_in_CNR1_corr ER_CSMWS,,,Dataset 4 infrared_radiation_out_CNR1_corr ER_CSMWS,
datetime,value,,datetime,value,,datetime,value,,datetime,value,,datetime,value,,datetime,value (W/m2),,datetime,value (W/m2),,datetime,value (W/m2),,datetime,value (W/m2)
10/1/17 0:00,729.4,,10/1/17 0:00,0.03,,10/1/17 0:00,0.455642,,10/1/17 0:00,3.593666667,,10/1/17 0:00,96.93333333,,10/1/17 0:00,-0.214166667,,10/1/17 0:00,0.8265,,10/1/17 0:00,324.4166667,,10/1/17 0:00,331.9333333
10/1/17 1:00,729.75,,10/1/17 1:00,0.01,,10/1/17 1:00,0.798789,,10/1/17 1:00,3.785166667,,10/1/17 1:00,94.43333333,,10/1/17 1:00,-0.503166667,,10/1/17 1:00,0.711,,10/1/17 1:00,325.8,,10/1/17 1:00,331.35
10/1/17 2:00,729.5,,10/1/17 2:00,0,,10/1/17 2:00,0.252406,,10/1/17 2:00,3.451333333,,10/1/17 2:00,95.03333333,,10/1/17 2:00,-0.483666667,,10/1/17 2:00,0.854166667,,10/1/17 2:00,314.2333333,,10/1/17 2:00,329.1666667
10/1/17 3:00,728.95,,10/1/17 3:00,0,,10/1/17 3:00,0.3476915,,10/1/17 3:00,3.066166667,,10/1/17 3:00,96.38333333,,10/1/17 3:00,-0.908833333,,10/1/17 3:00,0.843166667,,10/1/17 3:00,300.9666667,,10/1/17 3:00,326.15
10/1/17 4:00,728.4166667,,10/1/17 4:00,0,,10/1/17 4:00,0.2857075,,10/1/17 4:00,2.446166667,,10/1/17 4:00,97.25,,10/1/17 4:00,-0.837833333,,10/1/17 4:00,0.761333333,,10/1/17 4:00,303.5333333,,10/1/17 4:00,323.5166667
10/1/17 5:00,728.2,,10/1/17 5:00,0,,10/1/17 5:00,0.433441,,10/1/17 5:00,2.141,,10/1/17 5:00,97.96666667,,10/1/17 5:00,-0.347333333,,10/1/17 5:00,0.673,,10/1/17 5:00,311.7666667,,10/1/17 5:00,323.4666667
10/1/17 6:00,727.6,,10/1/17 6:00,0,,10/1/17 6:00,0.184909,,10/1/17 6:00,2.492333333,,10/1/17 6:00,97.55,,10/1/17 6:00,-0.143833333,,10/1/17 6:00,0.673,,10/1/17 6:00,320.5,,10/1/17 6:00,325.75
10/1/17 7:00,727.1,,10/1/17 7:00,0,,10/1/17 7:00,0.359686,,10/1/17 7:00,2.611833333,,10/1/17 7:00,97.81666667,,10/1/17 7:00,-0.107,,10/1/17 7:00,0.673,,10/1/17 7:00,322.7833333,,10/1/17 7:00,325.8333333
10/1/17 8:00,726.7666667,,10/1/17 8:00,0,,10/1/17 8:00,0.3263845,,10/1/17 8:00,2.6705,,10/1/17 8:00,97.91666667,,10/1/17 8:00,-0.1405,,10/1/17 8:00,0.6715,,10/1/17 8:00,322.8,,10/1/17 8:00,326.2666667
10/1/17 9:00,726.4666667,,10/1/17 9:00,0,,10/1/17 9:00,0.2463715,,10/1/17 9:00,2.578,,10/1/17 9:00,98.15,,10/1/17 9:00,-0.526833333,,10/1/17 9:00,0.673,,10/1/17 9:00,318.9833333,,10/1/17 9:00,325.0333333
10/1/17 10:00,726.3833333,,10/1/17 10:00,0.003333333,,10/1/17 10:00,0.1623355,,10/1/17 10:00,2.165666667,,10/1/17 10:00,98.41666667,,10/1/17 10:00,16.25683333,,10/1/17 10:00,4.8595,,10/1/17 10:00,304.55,,10/1/17 10:00,321.4333333
10/1/17 11:00,726.45,,10/1/17 11:00,0,,10/1/17 11:00,0.3657205,,10/1/17 11:00,3.598,,10/1/17 11:00,96.85,,10/1/17 11:00,113.9383333,,10/1/17 11:00,16.4945,,10/1/17 11:00,307.4666667,,10/1/17 11:00,336.85
10/1/17 12:00,726.35,,10/1/17 12:00,0,,10/1/17 12:00,0.5844525,,10/1/17 12:00,5.282,,10/1/17 12:00,88.76666667,,10/1/17 12:00,222.95,,10/1/17 12:00,25.98333333,,10/1/17 12:00,318.75,,10/1/17 12:00,357.3333333
10/1/17 13:00,725.9166667,,10/1/17 13:00,0,,10/1/17 13:00,0.574246,,10/1/17 13:00,7.067166667,,10/1/17 13:00,78.565,,10/1/17 13:00,232.4833333,,10/1/17 13:00,25.93833333,,10/1/17 13:00,321.8333333,,10/1/17 13:00,367.0666667
10/1/17 14:00,725.65,,10/1/17 14:00,0,,10/1/17 14:00,0.9202985,,10/1/17 14:00,9.111666667,,10/1/17 14:00,51.16,,10/1/17 14:00,197.7666667,,10/1/17 14:00,21.925,,10/1/17 14:00,336.3166667,,10/1/17 14:00,371.1833333
10/1/17 15:00,725.15,,10/1/17 15:00,0,,10/1/17 15:00,1.2467575,,10/1/17 15:00,9.838333333,,10/1/17 15:00,41.05833333,,10/1/17 15:00,237.5333333,,10/1/17 15:00,27.35,,10/1/17 15:00,333.3833333,,10/1/17 15:00,374.7666667
10/1/17 16:00,724.5166667,,10/1/17 16:00,0,,10/1/17 16:00,1.1235345,,10/1/17 16:00,9.745,,10/1/17 16:00,38.27833333,,10/1/17 16:00,174.4666667,,10/1/17 16:00,20.935,,10/1/17 16:00,335.4666667,,10/1/17 16:00,369.3333333
10/1/17 17:00,723.45,,10/1/17 17:00,0,,10/1/17 17:00,0.953749,,10/1/17 17:00,9.35,,10/1/17 17:00,43.245,,10/1/17 17:00,98.895,,10/1/17 17:00,10.784,,10/1/17 17:00,336.3166667,,10/1/17 17:00,366.6333333
10/1/17 18:00,723.25,,10/1/17 18:00,0,,10/1/17 18:00,1.994216,,10/1/17 18:00,8.683166667,,10/1/17 18:00,48.19833333,,10/1/17 18:00,48.16666667,,10/1/17 18:00,5.588833333,,10/1/17 18:00,334.3333333,,10/1/17 18:00,355.3166667
10/1/17 19:00,724.3333333,,10/1/17 19:00,0.003333333,,10/1/17 19:00,0.863008,,10/1/17 19:00,5.233666667,,10/1/17 19:00,76.45666667,,10/1/17 19:00,42.225,,10/1/17 19:00,6.0885,,10/1/17 19:00,332.2,,10/1/17 19:00,339.1666667
10/1/17 20:00,724.0333333,,10/1/17 20:00,0.005,,10/1/17 20:00,0.646064,,10/1/17 20:00,4.419166667,,10/1/17 20:00,84.55,,10/1/17 20:00,24.97483333,,10/1/17 20:00,4.732166667,,10/1/17 20:00,330.2333333,,10/1/17 20:00,336.75
10/1/17 21:00,723.8333333,,10/1/17 21:00,0,,10/1/17 21:00,0.330482,,10/1/17 21:00,3.886166667,,10/1/17 21:00,88.9,,10/1/17 21:00,5.578166667,,10/1/17 21:00,2.355166667,,10/1/17 21:00,326.9666667,,10/1/17 21:00,333.8333333
10/1/17 22:00,723.85,,10/1/17 22:00,0.018333333,,10/1/17 22:00,0.336293,,10/1/17 22:00,3.346333333,,10/1/17 22:00,90.78333333,,10/1/17 22:00,-0.713833333,,10/1/17 22:00,1.395166667,,10/1/17 22:00,325.7,,10/1/17 22:00,331.1166667
10/1/17 23:00,724.0166667,,10/1/17 23:00,0,,10/1/17 23:00,0.522692,,10/1/17 23:00,2.875666667,,10/1/17 23:00,94.68333333,,10/1/17 23:00,-0.657833333,,10/1/17 23:00,1.269833333,,10/1/17 23:00,322.3,,10/1/17 23:00,328.9166667
10/2/17 0:00,724.1833333,,10/2/17 0:00,0,,10/2/17 0:00,0.500938,,10/2/17 0:00,2.532,,10/2/17 0:00,94.96666667,,10/2/17 0:00,-0.4755,,10/2/17 0:00,1.150833333,,10/2/17 0:00,317.95,,10/2/17 0:00,327.0833333
10/2/17 1:00,724.05,,10/2/17 1:00,0,,10/2/17 1:00,0.4072915,,10/2/17 1:00,2.604333333,,10/2/17 1:00,95.63333333,,10/2/17 1:00,-0.4195,,10/2/17 1:00,0.998166667,,10/2/17 1:00,322.4,,10/2/17 1:00,327.6666667
10/2/17 2:00,723.8833333,,10/2/17 2:00,0.008333333,,10/2/17 2:00,0.604791,,10/2/17 2:00,2.330333333,,10/2/17 2:00,96.4,,10/2/17 2:00,-0.586666667,,10/2/17 2:00,0.832833333,,10/2/17 2:00,322.6,,10/2/17 2:00,326.7333333
10/2/17 3:00,723.75,,10/2/17 3:00,0,,10/2/17 3:00,0.6312385,,10/2/17 3:00,1.9035,,10/2/17 3:00,96.9,,10/2/17 3:00,-0.406166667,,10/2/17 3:00,0.673,,10/2/17 3:00,319.8666667,,10/2/17 3:00,324.9166667
10/2/17 4:00,723.6,,10/2/17 4:00,0,,10/2/17 4:00,0.355812,,10/2/17 4:00,2.030166667,,10/2/17 4:00,96.46666667,,10/2/17 4:00,-0.045333333,,10/2/17 4:00,0.772,,10/2/17 4:00,318.45,,10/2/17 4:00,324.85
10/2/17 5:00,723.3833333,,10/2/17 5:00,0.006666667,,10/2/17 5:00,0.181333,,10/2/17 5:00,2.221333333,,10/2/17 5:00,97.36666667,,10/2/17 5:00,-0.1765,,10/2/17 5:00,0.673,,10/2/17 5:00,321.9833333,,10/2/17 5:00,326
10/2/17 6:00,722.6333333,,10/2/17 6:00,0.016666667,,10/2/17 6:00,0.3140175,,10/2/17 6:00,2.2025,,10/2/17 6:00,97.93333333,,10/2/17 6:00,-0.276,,10/2/17 6:00,0.673,,10/2/17 6:00,322.25,,10/2/17 6:00,325.9833333
10/2/17 7:00,722.35,,10/2/17 7:00,0,,10/2/17 7:00,0.172095,,10/2/17 7:00,2.139166667,,10/2/17 7:00,97.1,,10/2/17 7:00,-0.631166667,,10/2/17 7:00,0.715333333,,10/2/17 7:00,319.25,,10/2/17 7:00,324.7333333
10/2/17 8:00,722.3666667,,10/2/17 8:00,0,,10/2/17 8:00,0.1852815,,10/2/17 8:00,2.085166667,,10/2/17 8:00,96.7,,10/2/17 8:00,-0.6,,10/2/17 8:00,0.811333333,,10/2/17 8:00,313.8333333,,10/2/17 8:00,323.2833333
10/2/17 9:00,722.2666667,,10/2/17 9:00,0,,10/2/17 9:00,0.2562055,,10/2/17 9:00,1.742666667,,10/2/17 9:00,97.81666667,,10/2/17 9:00,-0.630833333,,10/2/17 9:00,0.677833333,,10/2/17 9:00,310.3333333,,10/2/17 9:00,321.7833333
10/2/17 10:00,722.2,,10/2/17 10:00,0,,10/2/17 10:00,0.2053965,,10/2/17 10:00,1.544166667,,10/2/17 10:00,98.3,,10/2/17 10:00,4.912,,10/2/17 10:00,1.174166667,,10/2/17 10:00,309.8833333,,10/2/17 10:00,321.5666667
10/2/17 11:00,722.1166667,,10/2/17 11:00,0,,10/2/17 11:00,0.1989895,,10/2/17 11:00,1.98,,10/2/17 11:00,98.23333333,,10/2/17 11:00,40.80833333,,10/2/17 11:00,4.978,,10/2/17 11:00,309.3666667,,10/2/17 11:00,325.9
10/2/17 12:00,721.9666667,,10/2/17 12:00,0,,10/2/17 12:00,0.2106115,,10/2/17 12:00,4.069,,10/2/17 12:00,88.15,,10/2/17 12:00,104.0166667,,10/2/17 12:00,11.53333333,,10/2/17 12:00,311.5,,10/2/17 12:00,339.7833333
10/2/17 13:00,721.95,,10/2/17 13:00,0,,10/2/17 13:00,0.26969,,10/2/17 13:00,5.488,,10/2/17 13:00,77.94333333,,10/2/17 13:00,153.4,,10/2/17 13:00,16.82333333,,10/2/17 13:00,320.15,,10/2/17 13:00,350.6666667
10/2/17 14:00,721.6666667,,10/2/17 14:00,0,,10/2/17 14:00,0.448937,,10/2/17 14:00,7.837333333,,10/2/17 14:00,59.34,,10/2/17 14:00,264.1666667,,10/2/17 14:00,28.38833333,,10/2/17 14:00,328.5,,10/2/17 14:00,370.9333333
10/2/17 15:00,721.55,,10/2/17 15:00,0,,10/2/17 15:00,1.235657,,10/2/17 15:00,9.116666667,,10/2/17 15:00,45.36333333,,10/2/17 15:00,325.6833333,,10/2/17 15:00,36.035,,10/2/17 15:00,322.9666667,,10/2/17 15:00,379.1
10/2/17 16:00,721.8666667,,10/2/17 16:00,0,,10/2/17 16:00,1.7059755,,10/2/17 16:00,7.8995,,10/2/17 16:00,51.17666667,,10/2/17 16:00,163.3833333,,10/2/17 16:00,20.06833333,,10/2/17 16:00,331.7,,10/2/17 16:00,361.1333333
10/2/17 17:00,722.4,,10/2/17 17:00,0.001666667,,10/2/17 17:00,1.840448,,10/2/17 17:00,7.471333333,,10/2/17 17:00,52.79,,10/2/17 17:00,234.4166667,,10/2/17 17:00,29.87666667,,10/2/17 17:00,322.8166667,,10/2/17 17:00,363.7166667
10/2/17 18:00,723.1833333,,10/2/17 18:00,0,,10/2/17 18:00,1.564351,,10/2/17 18:00,5.764333333,,10/2/17 18:00,58.27333333,,10/2/17 18:00,134.27,,10/2/17 18:00,16.955,,10/2/17 18:00,326.15,,10/2/17 18:00,352.6666667
10/2/17 19:00,723.0666667,,10/2/17 19:00,0,,10/2/17 19:00,0.9988215,,10/2/17 19:00,6.2085,,10/2/17 19:00,53.08166667,,10/2/17 19:00,85.79,,10/2/17 19:00,10.57716667,,10/2/17 19:00,323.1666667,,10/2/17 19:00,350.6
10/2/17 20:00,723.9166667,,10/2/17 20:00,0.005,,10/2/17 20:00,1.182464,,10/2/17 20:00,4.236833333,,10/2/17 20:00,76.00833333,,10/2/17 20:00,12.83333333,,10/2/17 20:00,2.247333333,,10/2/17 20:00,325.6666667,,10/2/17 20:00,335.35
10/2/17 21:00,724.55,,10/2/17 21:00,0,,10/2/17 21:00,0.622522,,10/2/17 21:00,3.512333333,,10/2/17 21:00,80.635,,10/2/17 21:00,6.9645,,10/2/17 21:00,2.108,,10/2/17 21:00,322.35,,10/2/17 21:00,330.7666667
10/2/17 22:00,725.45,,10/2/17 22:00,0,,10/2/17 22:00,0.4247245,,10/2/17 22:00,2.139,,10/2/17 22:00,90.4,,10/2/17 22:00,-0.8815,,10/2/17 22:00,1.1935,,10/2/17 22:00,318.75,,10/2/17 22:00,325.6833333
10/2/17 23:00,726.1166667,,10/2/17 23:00,0,,10/2/17 23:00,0.4424555,,10/2/17 23:00,1.078666667,,10/2/17 23:00,97.73333333,,10/2/17 23:00,-0.764666667,,10/2/17 23:00,0.781833333,,10/2/17 23:00,308.7333333,,10/2/17 23:00,321.6333333
10/3/17 0:00,726.4833333,,10/3/17 0:00,0,,10/3/17 0:00,0.348809,,10/3/17 0:00,0.957833333,,10/3/17 0:00,96.75,,10/3/17 0:00,-0.7175,,10/3/17 0:00,1.194666667,,10/3/17 0:00,305.4333333,,10/3/17 0:00,319.1666667
10/3/17 1:00,727.1166667,,10/3/17 1:00,0,,10/3/17 1:00,0.3025445,,10/3/17 1:00,1.044833333,,10/3/17 1:00,96.31666667,,10/3/17 1:00,-0.742833333,,10/3/17 1:00,1.02,,10/3/17 1:00,297.6333333,,10/3/17 1:00,319.0333333
10/3/17 2:00,727.5166667,,10/3/17 2:00,0,,10/3/17 2:00,0.1583125,,10/3/17 2:00,0.5935,,10/3/17 2:00,97.3,,10/3/17 2:00,-1.455833333,,10/3/17 2:00,1.416,,10/3/17 2:00,285.8666667,,10/3/17 2:00,314.1166667
10/3/17 3:00,727.7333333,,10/3/17 3:00,0,,10/3/17 3:00,0.308579,,10/3/17 3:00,-0.182666667,,10/3/17 3:00,95.96666667,,10/3/17 3:00,-1.821833333,,10/3/17 3:00,1.415833333,,10/3/17 3:00,282.2833333,,10/3/17 3:00,308.9166667
10/3/17 4:00,728.2166667,,10/3/17 4:00,0,,10/3/17 4:00,0.1992875,,10/3/17 4:00,-1.473333333,,10/3/17 4:00,96.68333333,,10/3/17 4:00,-1.714333333,,10/3/17 4:00,1.5675,,10/3/17 4:00,285.15,,10/3/17 4:00,302.4833333
10/3/17 5:00,728.9,,10/3/17 5:00,0,,10/3/17 5:00,0.415412,,10/3/17 5:00,-1.736,,10/3/17 5:00,97.7,,10/3/17 5:00,-0.499666667,,10/3/17 5:00,0.935333333,,10/3/17 5:00,298.7,,10/3/17 5:00,305
10/3/17 6:00,729.2833333,,10/3/17 6:00,0,,10/3/17 6:00,0.3260865,,10/3/17 6:00,-1.202833333,,10/3/17 6:00,98.66666667,,10/3/17 6:00,-0.0205,,10/3/17 6:00,0.192666667,,10/3/17 6:00,307.2833333,,10/3/17 6:00,310.85
10/3/17 7:00,729.7666667,,10/3/17 7:00,0,,10/3/17 7:00,0.3134215,,10/3/17 7:00,-1.359833333,,10/3/17 7:00,99.25,,10/3/17 7:00,-0.006833333,,10/3/17 7:00,0.066833333,,10/3/17 7:00,307.1833333,,10/3/17 7:00,311.3333333
10/3/17 8:00,730.2833333,,10/3/17 8:00,0,,10/3/17 8:00,0.3131235,,10/3/17 8:00,-1.294333333,,10/3/17 8:00,99.18333333,,10/3/17 8:00,-0.029333333,,10/3/17 8:00,0.626666667,,10/3/17 8:00,306.65,,10/3/17 8:00,311.4
10/3/17 9:00,730.75,,10/3/17 9:00,0,,10/3/17 9:00,0.2380275,,10/3/17 9:00,-1.144833333,,10/3/17 9:00,98.56666667,,10/3/17 9:00,-0.174333333,,10/3/17 9:00,0.673,,10/3/17 9:00,306.05,,10/3/17 9:00,311.35
10/3/17 10:00,731.3166667,,10/3/17 10:00,0,,10/3/17 10:00,0.3697435,,10/3/17 10:00,-1.171666667,,10/3/17 10:00,98.33333333,,10/3/17 10:00,7.190666667,,10/3/17 10:00,1.421666667,,10/3/17 10:00,307.0333333,,10/3/17 10:00,312.3333333
10/3/17 11:00,731.9833333,,10/3/17 11:00,0,,10/3/17 11:00,0.633995,,10/3/17 11:00,-1.310166667,,10/3/17 11:00,98.78333333,,10/3/17 11:00,51.03166667,,10/3/17 11:00,6.201833333,,10/3/17 11:00,306.6166667,,10/3/17 11:00,315.4166667
10/3/17 12:00,732.35,,10/3/17 12:00,0,,10/3/17 12:00,0.398277,,10/3/17 12:00,0.048666667,,10/3/17 12:00,96.35,,10/3/17 12:00,193.8666667,,10/3/17 12:00,23.79833333,,10/3/17 12:00,286.2,,10/3/17 12:00,329.8
10/3/17 13:00,732.4166667,,10/3/17 13:00,0,,10/3/17 13:00,0.3949245,,10/3/17 13:00,4.4165,,10/3/17 13:00,74.45333333,,10/3/17 13:00,393.6,,10/3/17 13:00,44.16,,10/3/17 13:00,280.6,,10/3/17 13:00,364.2833333
10/3/17 14:00,732.4,,10/3/17 14:00,0,,10/3/17 14:00,0.854068,,10/3/17 14:00,8.521333333,,10/3/17 14:00,47.82333333,,10/3/17 14:00,470.7,,10/3/17 14:00,52.37666667,,10/3/17 14:00,294.6166667,,10/3/17 14:00,388.5666667
10/3/17 15:00,732.1166667,,10/3/17 15:00,0,,10/3/17 15:00,1.404623,,10/3/17 15:00,10.53333333,,10/3/17 15:00,37.10166667,,10/3/17 15:00,510.4166667,,10/3/17 15:00,58.51833333,,10/3/17 15:00,297.15,,10/3/17 15:00,395.95
10/3/17 16:00,731.9166667,,10/3/17 16:00,0,,10/3/17 16:00,1.1007375,,10/3/17 16:00,12.10666667,,10/3/17 16:00,32.03,,10/3/17 16:00,504.7833333,,10/3/17 16:00,61.38333333,,10/3/17 16:00,303.6166667,,10/3/17 16:00,407.5833333
10/3/17 17:00,731.5833333,,10/3/17 17:00,0,,10/3/17 17:00,0.826205,,10/3/17 17:00,13.89166667,,10/3/17 17:00,24.52833333,,10/3/17 17:00,459.8333333,,10/3/17 17:00,76.28333333,,10/3/17 17:00,307.9166667,,10/3/17 17:00,414.9166667
10/3/17 18:00,731.4833333,,10/3/17 18:00,0,,10/3/17 18:00,0.801173,,10/3/17 18:00,15.4,,10/3/17 18:00,18.05166667,,10/3/17 18:00,376.35,,10/3/17 18:00,66.92166667,,10/3/17 18:00,311.2833333,,10/3/17 18:00,414.2166667
10/3/17 19:00,731.5,,10/3/17 19:00,0,,10/3/17 19:00,0.747086,,10/3/17 19:00,15.87,,10/3/17 19:00,17.38333333,,10/3/17 19:00,261.9666667,,10/3/17 19:00,38.82833333,,10/3/17 19:00,313.5333333,,10/3/17 19:00,407.1166667
10/3/17 20:00,731.7833333,,10/3/17 20:00,0,,10/3/17 20:00,0.682718,,10/3/17 20:00,15.155,,10/3/17 20:00,18.33833333,,10/3/17 20:00,96.71833333,,10/3/17 20:00,16.06116667,,10/3/17 20:00,308.3333333,,10/3/17 20:00,385.5833333
10/3/17 21:00,732.1833333,,10/3/17 21:00,0,,10/3/17 21:00,0.7449255,,10/3/17 21:00,10.56033333,,10/3/17 21:00,38.23,,10/3/17 21:00,5.568166667,,10/3/17 21:00,1.196166667,,10/3/17 21:00,291.8166667,,10/3/17 21:00,352.0666667
10/3/17 22:00,732.9833333,,10/3/17 22:00,0,,10/3/17 22:00,1.213605,,10/3/17 22:00,6.3855,,10/3/17 22:00,54.17,,10/3/17 22:00,-1.924,,10/3/17 22:00,1.23,,10/3/17 22:00,279.55,,10/3/17 22:00,335.95
10/3/17 23:00,734,,10/3/17 23:00,0,,10/3/17 23:00,0.59302,,10/3/17 23:00,4.000166667,,10/3/17 23:00,65.04833333,,10/3/17 23:00,-2.594833333,,10/3/17 23:00,1.243166667,,10/3/17 23:00,271.7166667,,10/3/17 23:00,324.25
10/4/17 0:00,734.65,,10/4/17 0:00,0,,10/4/17 0:00,0.8995875,,10/4/17 0:00,2.586,,10/4/17 0:00,69.20666667,,10/4/17 0:00,-1.7875,,10/4/17 0:00,1.539166667,,10/4/17 0:00,267.5666667,,10/4/17 0:00,319.1166667
10/4/17 1:00,734.9333333,,10/4/17 1:00,0,,10/4/17 1:00,0.808325,,10/4/17 1:00,2.001833333,,10/4/17 1:00,70.285,,10/4/17 1:00,-1.709333333,,10/4/17 1:00,1.5535,,10/4/17 1:00,266.4833333,,10/4/17 1:00,316.0666667
10/4/17 2:00,735.0666667,,10/4/17 2:00,0,,10/4/17 2:00,0.806686,,10/4/17 2:00,1.204,,10/4/17 2:00,75.66666667,,10/4/17 2:00,-1.579833333,,10/4/17 2:00,1.519833333,,10/4/17 2:00,265.1833333,,10/4/17 2:00,312.6166667
10/4/17 3:00,735.0166667,,10/4/17 3:00,0,,10/4/17 3:00,0.87165,,10/4/17 3:00,1.086333333,,10/4/17 3:00,76.55333333,,10/4/17 3:00,-1.468833333,,10/4/17 3:00,1.424833333,,10/4/17 3:00,265.3833333,,10/4/17 3:00,312.2833333
10/4/17 4:00,735.0166667,,10/4/17 4:00,0,,10/4/17 4:00,0.5372195,,10/4/17 4:00,0.522333333,,10/4/17 4:00,81.845,,10/4/17 4:00,-1.392166667,,10/4/17 4:00,1.751166667,,10/4/17 4:00,264,,10/4/17 4:00,308.5
10/4/17 5:00,735.15,,10/4/17 5:00,0,,10/4/17 5:00,0.5357295,,10/4/17 5:00,2.602833333,,10/4/17 5:00,72.01833333,,10/4/17 5:00,-0.3515,,10/4/17 5:00,2.267333333,,10/4/17 5:00,272.6166667,,10/4/17 5:00,312.95
10/4/17 6:00,735.1833333,,10/4/17 6:00,0,,10/4/17 6:00,0.420627,,10/4/17 6:00,3.154,,10/4/17 6:00,69.06666667,,10/4/17 6:00,-1.360833333,,10/4/17 6:00,1.375,,10/4/17 6:00,277.6833333,,10/4/17 6:00,315.7833333
10/4/17 7:00,735.35,,10/4/17 7:00,0,,10/4/17 7:00,0.4709145,,10/4/17 7:00,2.207666667,,10/4/17 7:00,80.36,,10/4/17 7:00,-1.3185,,10/4/17 7:00,1.426833333,,10/4/17 7:00,274.1,,10/4/17 7:00,312.9166667
10/4/17 8:00,735.85,,10/4/17 8:00,0,,10/4/17 8:00,0.483505,,10/4/17 8:00,1.368666667,,10/4/17 8:00,85.435,,10/4/17 8:00,-1.357333333,,10/4/17 8:00,1.5755,,10/4/17 8:00,269.5166667,,10/4/17 8:00,310.4333333
10/4/17 9:00,736.1166667,,10/4/17 9:00,0,,10/4/17 9:00,0.60792,,10/4/17 9:00,0.654666667,,10/4/17 9:00,89.71666667,,10/4/17 9:00,-1.242,,10/4/17 9:00,1.5815,,10/4/17 9:00,266.9666667,,10/4/17 9:00,308.5833333
10/4/17 10:00,736.45,,10/4/17 10:00,0.003333333,,10/4/17 10:00,0.7429885,,10/4/17 10:00,1.472166667,,10/4/17 10:00,90.35,,10/4/17 10:00,17.30483333,,10/4/17 10:00,6.162833333,,10/4/17 10:00,268.7166667,,10/4/17 10:00,312.6666667
10/4/17 11:00,736.7666667,,10/4/17 11:00,0,,10/4/17 11:00,0.256131,,10/4/17 11:00,5.326333333,,10/4/17 11:00,74.86833333,,10/4/17 11:00,144.8666667,,10/4/17 11:00,26.04666667,,10/4/17 11:00,283.95,,10/4/17 11:00,338.75
10/4/17 12:00,736.6,,10/4/17 12:00,0,,10/4/17 12:00,0.868968,,10/4/17 12:00,10.48166667,,10/4/17 12:00,56.055,,10/4/17 12:00,276.05,,10/4/17 12:00,36.44166667,,10/4/17 12:00,304.6,,10/4/17 12:00,373.9166667
10/4/17 13:00,736.3166667,,10/4/17 13:00,0,,10/4/17 13:00,1.6426505,,10/4/17 13:00,13.80833333,,10/4/17 13:00,39.56333333,,10/4/17 13:00,386.0166667,,10/4/17 13:00,48.645,,10/4/17 13:00,316.4166667,,10/4/17 13:00,395.95
